_id,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
77,collection,Christopher Mccarty,door,90739c59-2477-4a93-89f2-8f2d6d0bea18,710ba7df-c569-4eb7-a5b0-dd7c64a6e6c0,29,2022-07-22,151885,True,https://cain.info/,0.7517767865005115,0.24032393612421554,0,-1.2761698260146375,Minor,0.6070760074410154,0.09345296506602174,0.8154060806559823,0.9239297253163012,0.533127064573221,103.41418422290926
78,movie,Kayla Smith,action,94ba60af-f3b8-4f58-a116-e16513255e38,218f9d33-92ca-402a-89cc-502daa6efbff,12,2020-06-08,168610,True,https://galloway-evans.com/,0.8398628878419208,0.4760931107841647,10,-9.641009001623134,Major,0.41418373788272467,0.6704560400799391,0.47339976767684344,0.041194303521784104,0.5462732192448302,170.06936481371707
79,phone,James Martinez,stand,25de7e2b-3849-46e4-9e11-c7027ecee1cb,b0d12bdf-43b0-4d6b-847f-21dac9983634,48,2022-03-06,165433,True,https://www.garza-adams.biz/,0.2773113531307405,0.7118424064727227,4,-9.315792528184485,Minor,0.21556896533774683,0.5084884864228076,0.03662077153690835,0.8637811916200331,0.675868576556368,73.46505498447243
80,budget,Lauren Webb,together,ec903cf2-b55b-4cb7-966d-9fde6181e360,767a4b65-b88b-443c-bd58-a61492ba9677,35,2022-05-25,210015,True,https://mccoy.com/,0.7776748353339717,0.44817454958657077,9,-3.688389831453595,Minor,0.5123463058011047,0.01823053779153272,0.6469004988007503,0.08122285489336989,0.8676544034549933,159.45288647501104
81,under,Brian Cook,society,ecb5a3c5-3b7c-4831-b246-1798aece0a8d,a9911b86-23d7-4fc3-a78e-6d07d7f4baa9,58,2023-07-26,167668,False,https://www.martinez-garcia.org/,0.4845970170702668,0.017243259348372675,0,-0.7907090121970324,Major,0.34517285548086185,0.3088660700638809,0.28611089555154867,0.9485468539703915,0.6807458895691416,168.34657922877705
82,across,Brian Ramirez,give,fb22ff13-31b0-44ae-97cc-891b05fb3cd3,4da8a46e-5f5e-46fa-ba83-eae6bbd5d455,81,2022-08-24,158234,True,http://jackson-burns.com/,0.23924586381463286,0.2942355813204973,2,-0.02574077043784584,Major,0.11088977220093055,0.9511693135961343,0.8621385304692504,0.7710223687944653,0.8036525301137067,84.25881347599774
83,activity,David Moon,follow,23ba3dba-bbbc-4ea4-8475-d97a3f00df87,2113dfee-2fc8-4284-8c72-9c4dbc6be91b,46,2020-04-26,236619,False,https://reid.biz/,0.4398725932649027,0.4044011286779281,7,-2.53233633262073,Minor,0.6782178929335344,0.34173234513154815,0.04780403424649138,0.2646559078330545,0.2643621832883103,124.39921899126684
84,president,Raymond Beck,everyone,a7717c4f-8220-486b-97a7-0d58457bf68d,372b925b-684a-4a28-83c6-4ec2605fd0c3,20,2021-05-25,168574,True,http://www.melton-jenkins.com/,0.7135448626110564,0.24330516387675716,8,-5.660285280768743,Major,0.5931342503922638,0.7661562076678196,0.6557313675576797,0.21080837970196453,0.48418010169464465,79.7444587899306
85,economic,James Welch,blood,86d2f5ff-09f5-4172-b0fa-1ed85cb07c23,c44cb109-3adf-4ca1-95d5-36a66ae15ed5,47,2021-11-02,284782,True,https://www.hawkins.net/,0.23449357801463533,0.663960021596816,10,-9.01556873616802,Major,0.5269341071481448,0.19200523366438627,0.27321660611387344,0.5721372024460641,0.9573373961934383,162.53832088739412
86,piece,Casey Brown,mention,a5f4da33-ddc3-4046-8ceb-87780ae36a23,363641e5-fa81-4014-ad88-a8584dbb9739,45,2023-04-27,212391,False,https://www.preston-brown.com/,0.33584753662131395,0.36902045066103695,7,-3.6625217121920874,Major,0.30841939185125644,0.9999766211030285,0.7993424115182397,0.6181084263249575,0.2790063959217567,113.0208663191557
87,be,Lisa Brady,could,96463b05-0ff5-4433-8476-b4e6a2914c2d,344e5a37-ba8f-4a02-9629-6264ca3db091,26,2023-10-26,223001,False,http://williams.com/,0.8930268327903168,0.5534729550102496,4,-1.2742076739290926,Major,0.2205184355025246,0.1549451729444048,0.4369513831249364,0.030285898581430715,0.29849916119029396,141.6354285526885
88,government,Krystal Decker,at,68feddaa-ab0b-4a5f-8b99-3a6c7d1baa69,87013cc5-684c-425e-b83c-122862944bb4,85,2021-12-30,277248,True,http://barrett-powell.com/,0.08057765765766844,0.34375739414620254,2,-5.563214483382942,Minor,0.9844456583211195,0.2957921016546218,0.400021774644462,0.8889968814489544,0.9414855463274614,146.030155941678
89,baby,Kari Navarro MD,fact,de6679f2-ca52-4158-b7bb-a806578429b8,2413b735-9f67-4f7d-93f0-927b2fe5852e,34,2022-12-02,206160,False,http://soto-hunt.info/,0.1508306580130866,0.996631463959332,9,-3.0599883720676546,Major,0.054781958518080986,0.7881201736714002,0.4397366337078622,0.5455774835472676,0.9822602964759958,118.65935601974276
90,sit,Tiffany Lee,career,01c248fa-3b6c-4f33-9b89-aa95fa692121,96875d56-21b3-4568-b150-65c865e5e869,89,2020-04-13,291356,True,https://hernandez.info/,0.38303529243133816,0.5503884727566786,6,-0.9657593794951396,Major,0.20442312435373178,0.5076897127246462,0.9564787178236601,0.6419072893012328,0.7711742690876434,167.86672220561684
91,feeling,Leslie Douglas,event,125caa6e-0893-46cd-bd25-0a7d0712d1c9,66091eaa-ee57-48b9-a2f4-81cce4a771fb,87,2023-05-22,184684,True,http://brown.com/,0.152805266577148,0.3518105276141683,10,-9.540090313227873,Major,0.945324087226644,0.5397707584136711,0.3390366284081606,0.30209411295462263,0.7049009368365838,113.45792306246645
92,save,Alexander Flores,when,569b92fc-7af9-488c-9de4-e6c369f30464,add1ce1d-cecb-4df6-9de7-f0d2dcd7d188,82,2022-05-28,299695,True,https://www.wheeler.net/,0.21395287710598743,0.4537452628531785,7,-2.0385653483778823,Major,0.7673495273086041,0.7386440030014676,0.18681721758993874,0.24487791064894304,0.690239911563607,66.67629669913556
93,easy,Amanda Booker,fund,4941d0bd-459e-4900-b113-fd692ff48d60,4f6f7131-f15e-427f-8dfe-9dfd47c06839,9,2020-05-30,273907,False,http://poole-miller.org/,0.41486789589821815,0.3066229913488304,1,-7.066322240347912,Major,0.7641608957612477,0.5265316295455954,0.692068491112615,0.8073493144287976,0.48900307951152877,75.83332077853188
94,kind,Adam Knapp,red,0baf385a-80f3-4fc1-ba12-7af1175a77c6,034b3705-6b02-46a7-845d-c58621fab017,77,2022-09-09,213700,False,http://gutierrez.net/,0.33088139103808356,0.23053804129850775,7,-6.251589102246852,Major,0.2894471312174376,0.6619292373714176,0.36734692695968196,0.4060925267445584,0.4798034232020614,109.85094886135917
95,certain,Joseph Huang,movement,29428dff-9b8c-4ba8-bfd5-4b0f9cf9d95a,0ab95078-3eda-4899-b590-c1297c894f55,81,2020-08-27,273987,True,https://www.miller-raymond.net/,0.46592430335115065,0.7212843313260696,5,-8.544302043006017,Major,0.11998434370554911,0.8763927725427418,0.7972908803766656,0.45354413295517126,0.5604875902362195,127.6693422118456
96,medical,Donald Shaw,edge,3ada018a-3aad-4f9b-8a95-1f7272a4a80a,5b918c9b-6041-48bc-a1a2-71529fe126c6,21,2022-12-26,256708,True,https://swanson-washington.com/,0.06226571058358532,0.3155479440059865,6,-4.6883368185124,Minor,0.49738532861332685,0.618031465493508,0.2667206958021826,0.6886135716729836,0.9344853892580073,127.05566387985196
97,wear,Daniel Lee,compare,2a016051-ba01-4b5b-a93b-1a695838099d,a7854cc4-d27e-421a-a790-8d5e8d73f5d2,68,2021-02-04,199914,True,https://stevens.com/,0.8328911693404877,0.742881063639104,5,-4.340719380840632,Major,0.43065501135360296,0.5972464410716285,0.08261150663406636,0.15808044701520718,0.7216643785942907,140.73212546728433
98,strong,Daniel Munoz,no,8e6a5971-bf6e-421a-a0be-c763876f5f6b,ed76042f-0c20-4ed3-8f97-7c1aa65f749e,93,2021-08-06,174726,True,http://payne-leach.com/,0.38947681266694123,0.9508775603934347,5,-2.074805261190468,Major,0.12918570175921495,0.15425276132112153,0.4244996613184139,0.4156217462141151,0.2877893754979528,96.98034768397815
99,two,Harry Davidson,direction,39c2dda8-8a12-4c7c-a885-c6b2ee874748,67939032-ebce-4cdb-a45c-6677f29f1469,31,2023-02-18,175409,False,https://www.mason-briggs.com/,0.7697957723146632,0.6901635541405516,10,-8.300163509319026,Minor,0.5325823478674238,0.1808459671686966,0.4306071520034469,0.46444215777533504,0.5734768038736451,62.612454947187345
100,perhaps,Dominique Guzman,college,223b6b2c-7aa8-4f2e-9a74-6f05049a37b9,33628670-8077-4a43-82df-f9c26d927f90,20,2022-04-05,262997,True,https://cardenas.com/,0.9460620335901005,0.19154097301054474,1,-9.210316493400054,Major,0.23011071607665967,0.6928456408612267,0.9950981648440754,0.34019256835177736,0.5431908769882782,90.53486628811349
101,down,Larry Case,can,1a30f691-6500-4e2b-8fa1-16c089fb0a73,87abe083-78f0-4f9f-b990-3d51c8d3a358,59,2020-07-23,242876,True,https://smith.com/,0.01953195673772712,0.7386046535089507,2,-1.291604013551451,Major,0.5587235676747128,0.6247404799539127,0.18045648593809005,0.1436686911626346,0.8957604615402261,60.36185659093065
102,strategy,Melanie Edwards,thing,3c376180-c0a9-4f80-9e7b-5bdae9e2bcb2,a526d575-8e38-4c0c-8026-5e76a3a4c201,48,2022-06-15,261038,False,https://rowe-boone.com/,0.8806566727578236,0.27649962696868924,5,-3.8028963146258468,Minor,0.668048171745242,0.9026559827144381,0.2937664190024989,0.8614850768324948,0.39453245564086326,86.1481570407551
103,event,Eugene Guerrero,about,d0d88c87-eb7d-41d8-b752-e0e40ddc66c8,c82026bd-c241-4614-b21c-c8535fc7c49a,34,2022-11-08,257767,False,http://www.thomas.info/,0.5756903468100802,0.5895869059607909,6,-7.591702081436869,Major,0.3541671713596246,0.721182997805427,0.1025979077821143,0.31931639264672806,0.34513467516458674,68.76354310985488
104,collection,Arthur Lewis,rule,79cc4d77-3436-4c11-a5c2-29f950e37aef,7d086d7e-ec7b-48f6-b201-f75ec66cd229,81,2020-10-27,272427,True,http://faulkner-holland.com/,0.47697973255735693,0.7602078953730826,11,-0.8717098397644527,Major,0.3970711742472973,0.043692427954514335,0.3279199053415598,0.9880233694670898,0.7730643287644969,110.84368617343502
105,section,Jennifer Garcia,tree,90ccc06d-ed96-4e34-b580-3d04e31f32d7,8848d0c2-5146-4db0-afbb-e8f8b28abefd,88,2022-07-16,164200,False,https://myers.com/,0.9427416574340969,0.5967907405123017,7,-8.568822798714903,Major,0.7420413273744453,0.36429941413076905,0.2956399493403423,0.3453705607009986,0.14647612192073944,144.04618537166112
106,money,Steven Burns,at,cad3f94a-c88c-40c7-879c-9f1b1af10427,95691904-3046-4c61-9124-0f2dcb6d8a82,71,2022-06-26,175799,True,http://www.harris-crawford.net/,0.29861265237238344,0.9805106304625131,4,-5.388500866450024,Major,0.43621959551231215,0.71958567379065,0.44591576309965264,0.398716607174025,0.042066486832725514,124.93962048958866
107,certainly,Michael Conley,stock,61cee829-36db-46cd-a1df-c76ee2610c30,64460034-ab8f-4ed7-8fe4-060ec1d8c895,28,2023-05-21,165889,True,https://jones.com/,0.38998664806371885,0.8326283633270679,10,-7.460226605864577,Major,0.45975425035627504,0.969588603408625,0.7176629113116567,0.7606649947951748,0.9553137176792419,67.2306757580484
108,also,Bobby Waller,nothing,74dcd91b-4612-494e-9186-a16a34446bb8,05e505cd-5b04-4ac9-a828-3c7ff0b4ddcb,87,2021-04-06,255544,False,http://www.johnson.com/,0.891641541968512,0.2962464632651445,6,-7.446732918408459,Minor,0.0778626118757576,0.6105954221258157,0.16664477206591366,0.5149801340822221,0.07902943600985035,167.30621344061416
109,language,Elizabeth Munoz,operation,0fcb7a7b-f122-4533-8608-d4f774aa9c50,a2a66ddc-a25a-47fd-bff3-72251e2a8df3,41,2023-01-02,238946,True,http://ferrell-garner.com/,0.8357286707984006,0.36088106914938645,8,-9.90602568545129,Major,0.31306063067733614,0.752391165111486,0.443908381101094,0.10618393360909728,0.9240096318898805,178.33646976987322
110,beat,Zachary Moore,lead,8b2064d1-913c-4eaf-a4fd-a3780292c0b8,d9a2c8b1-7624-47cf-afe6-72c71da42e61,98,2023-08-30,178644,False,http://williams.org/,0.5382205676102315,0.3022675887804356,0,-1.9536692302485363,Minor,0.4292842863008356,0.7838003594348427,0.4471296596702572,0.2417378609364671,0.6559720505509076,116.64854410147805
111,certainly,John Freeman,expect,3c490198-ff5f-499d-81db-6f97e0de476c,1bcbe77e-f8c5-4aed-a7e1-6ab9b5d07b93,99,2023-03-06,215183,True,http://www.hernandez.com/,0.7346340607563577,0.7080184857110313,7,-0.9879057640111704,Major,0.40442288450523434,0.23400294433542446,0.7268143957111028,0.12252190908395999,0.7473384997180049,94.45088482695841
112,avoid,Michele Patterson,between,82ba8cad-494f-48bb-a5dd-71669a5fcaf0,3ba4d710-b8ce-4238-9499-5cf490ce1f38,7,2022-11-24,200224,True,https://gregory.com/,0.7998681709412677,0.12658295984798162,1,-3.2238911430092054,Major,0.6401416690475789,0.23916849724551947,0.9116072308462806,0.4495960119956648,0.21398680807700754,81.59775921908502
113,account,Kristen Taylor,who,6d6bc556-b992-4688-ac45-6a29e806afda,ec4f6584-fc59-4ae5-8d0a-802bf2232357,29,2023-11-22,199862,False,http://anderson.com/,0.8978113473991952,0.04551570098321833,5,-8.420243779282131,Minor,0.28951520558575816,0.9655966371940364,0.6148514821987643,0.1408776350081835,0.8279517035080337,76.25146397873253
114,you,Sandra Joseph,will,78124a62-4528-404d-b1b3-c6df0957f44a,c05301c2-7a12-4fa1-a2bc-81236b2a189d,4,2022-11-26,290584,False,https://merritt-martin.com/,0.4882294775502505,0.05452602023898778,4,-5.582702163961856,Major,0.4050323070649545,0.7843702395932048,0.43494050409313556,0.050605291800290275,0.2711327219979758,136.98300002068277
115,fill,Samantha Warren,eight,04c8bdb3-c6b6-4971-af1e-884e81804f09,ac6f48df-49bb-4608-9f05-056cb3351be9,40,2021-12-30,267601,False,https://ramirez-lutz.biz/,0.2729353117632566,0.29213664455277755,5,-6.544343755569183,Major,0.9661996910331262,0.9039743381374582,0.6394693104924803,0.9453848927032189,0.5620180196774848,147.51473991204574
116,drive,Kimberly Flores,lead,61ae28a4-6867-41e7-9ab9-c3dad06f16eb,30543115-8d1c-4d33-b449-fe95366691a3,51,2023-05-05,186747,True,https://www.perez.com/,0.48564199379850037,0.9440896147957406,1,-4.124282948735786,Minor,0.171873180578069,0.19401617622256984,0.7914778288297681,0.8641638503624308,0.2716214667057466,175.65390803250247
117,occur,Amanda Daniel,bring,c9654766-4fa1-410d-895b-2083b7e6cabe,1110855a-912d-43a2-ba4f-9df72f5f573d,34,2020-10-03,260593,True,http://www.williams.biz/,0.38885720324612805,0.6378696551059275,6,-3.610612976399878,Major,0.9476143093267475,0.6783068250650924,0.0573580643165198,0.41813474333487655,0.10922658157108,104.93531047659212
118,process,Joseph Hurst,interview,1760c358-7646-49a2-81f5-e850fc63b4e8,1abd956c-363a-41a5-9624-074132534652,8,2022-03-23,198100,True,https://www.smith.com/,0.6688736206229171,0.7527921757912538,8,-5.756910615391023,Major,0.4600969018938087,0.5704193933638915,0.6711838888936679,0.9626858522393368,0.740890976688493,166.9600326262232
119,improve,Mary Clark,several,c5004ff4-30c5-4cdb-a0ff-e976636fed52,9f97084f-1751-49f5-8ea6-b6ab9773019e,27,2022-02-07,223018,True,http://www.sanford.com/,0.7981423244201888,0.10258764678776067,0,-7.499017755922988,Minor,0.6896100410801899,0.44059740350902055,0.40621023150765245,0.9023108270741973,0.23928206594629609,113.8244559195223
120,very,Gerald Silva,like,07056ce5-c788-4492-887c-69316343a75d,3f389670-22ca-4725-827f-e4615e0c40b8,72,2022-07-16,271275,False,http://www.black.com/,0.7241813776272887,0.012265403375507966,10,-1.5469607485740138,Minor,0.3618526912341258,0.769438551975576,0.5130860194645521,0.8134778464394495,0.050765429957464026,170.05380920180735
121,several,Christine Payne,example,d9160374-dbdf-464f-84a7-4742e9f6136a,440dfbb9-39c7-47a9-842f-77f2bf6e41e2,91,2022-06-24,215485,False,https://www.juarez.com/,0.8405056630625586,0.2843393271371494,8,-8.007830008911077,Minor,0.4367117795682278,0.778124037249926,0.7498979842618898,0.9337515352494048,0.9051841909515969,105.29956195561189
122,allow,Jeffrey Johnson,movement,f7d7f3a9-f729-429e-af8a-d85c56f8603e,fe71586d-382c-425a-aeff-4ca914e4907d,40,2022-05-28,169761,False,https://www.elliott.com/,0.9195416206689759,0.478714208606398,7,-6.1530675103265455,Major,0.10586313339558595,0.5029066914875789,0.15998672658793178,0.7211284288221219,0.2256716462816638,69.629999115524
123,bit,Crystal Mcgee,involve,4e3fd8f0-8449-4d6e-bd9f-fb1a929ff8a3,f7d0d8d9-50c0-4690-8344-6725b9fb6ffb,27,2022-02-04,266164,True,https://www.elliott.net/,0.9807219775189232,0.34070593256029236,6,-5.167919389407839,Minor,0.43567652694040004,0.4186608267297458,0.031140619090046395,0.18983410122335975,0.23283655980595275,175.69732516568232
124,put,Erica Carter,suffer,a42c7948-48ef-4ea5-8236-dfc58d8c2ed0,27f4671c-cebd-47c3-809d-b223f730da46,83,2023-05-22,294264,False,http://greer-franklin.info/,0.5341236295325044,0.9654976431382948,0,-7.627942980724254,Major,0.4004498163160871,0.16205817324587135,0.8486693099705346,0.15934241189260434,0.10019795904533091,164.946446602911
125,indicate,Bradley Hawkins,personal,4d898678-4494-422e-8ec7-4164a3feeadb,ef86aa10-a615-4fcf-a7bd-aa24923c4f7f,63,2021-02-16,175666,False,https://valenzuela.com/,0.9069288625867683,0.2524783904929726,3,-4.280773076492611,Major,0.07864708748285987,0.19969773144468084,0.6780888719954488,0.9959694110954168,0.3302936234873388,75.9587767602808
126,shake,Todd Grimes,material,fbf96fba-da3b-4145-a6f5-9d7547b58c73,5211465c-92b4-4ab5-b55b-9c880df246d5,50,2020-06-11,163261,False,https://www.padilla-brown.com/,0.5918927756279109,0.8617229646275132,8,-4.251880698213549,Minor,0.8705244161954117,0.6046634475767503,0.4381728249400777,0.4668151177373506,0.47240390703488067,163.23438973525452
127,night,Dustin Ashley,put,94a6ec7f-f980-4a09-b626-a57496915908,8138d960-418a-44e6-99d8-2f58378c697c,82,2023-05-05,291711,False,https://www.hicks.com/,0.6629997568361613,0.11408714072492454,5,-0.07307956373102442,Minor,0.7458048264646029,0.8730019200593472,0.12623002430225427,0.8790756636004186,0.6811919865814302,74.23598007423307
128,size,Brittany Nelson,operation,677ca4ae-adc8-4bea-9dd8-f5a117299cf1,828dcd7c-3ae1-4920-a960-875cacbb2367,58,2021-05-10,153868,True,http://www.camacho-arroyo.com/,0.08394746216200022,0.06534343511393248,9,-7.047692461167307,Major,0.22157205889425136,0.052179803261004576,0.23599538042035229,0.497370273047509,0.13746703419969553,179.14161312931043
129,process,William Gardner,hair,0977d2a8-f4fb-4403-b81f-80ead2b57e5e,b9bf044b-8556-41aa-986f-c22e173fa881,18,2021-11-05,174448,True,https://www.murphy.com/,0.42861276966109485,0.491746560291068,7,-0.2205551542313735,Major,0.7791178686032646,0.480590655461825,0.645162875699464,0.09004909504378433,0.9645187672253889,107.1670358140849
130,cover,Kathryn Hunter,economic,c3bcb89e-5f38-451c-a73a-8528d0000859,005951e5-df26-42c1-8e18-706d710686b9,33,2022-09-15,211965,False,http://watson-rowe.org/,0.86685135559513,0.5770211564708181,10,-3.4177018407131934,Minor,0.07637937747302115,0.3712121066044326,0.3621505825434207,0.39324218411329726,0.9779107118330872,75.28165047871303
131,which,Emily Greer,true,a4b56e98-75e4-4df7-806c-2b18ae08cf4e,faaef419-a594-4f1d-8ee6-0bb3f9aa67af,17,2020-08-04,193597,True,http://www.evans.com/,0.18172902651343215,0.6864510182560166,7,-7.255196198217723,Minor,0.6332246669681865,0.9342935539974997,0.9494671118799197,0.45723064218973086,0.15794107621094167,177.4469252431603
132,through,Andrew Parker,way,dc2f499d-01a5-473e-9d6c-f86ec9cd0bf7,d253fc7e-4a57-48c2-a023-898c3f582aa8,31,2023-01-18,256539,False,http://www.dougherty-porter.com/,0.2601563139193047,0.15172700695095642,0,-4.340709830443011,Minor,0.5306048207726483,0.7114009771190007,0.03238532397966698,0.2407286406691701,0.6528927977012998,160.17859340024586
133,capital,Jennifer Cochran,drive,3f2b110d-ecf8-4480-b9d3-92554471cfc8,cf4c6c67-afa4-4c0b-8720-10b2d679f7a9,95,2021-06-13,277307,True,https://holmes.com/,0.32735266694173426,0.8111420762750475,3,-3.142005072659879,Major,0.19390370626690034,0.5159093875524852,0.1534381633927081,0.5833441119856766,0.8806474572300882,150.74152978307185
134,claim,Jesse Ortega,admit,4be7cbde-cf61-4c3c-ab69-fb99f9360668,f1d581e1-8c14-4f29-98b1-858d4f9e6e15,71,2022-02-11,276185,True,https://www.henderson-parker.com/,0.45469932501648214,0.9491256423580312,4,-2.553311588346748,Minor,0.7762282293243353,0.1246777719636486,0.44992256871479397,0.04865813292965593,0.47569964436775825,177.41888192149668
135,law,Stephen Stewart,quite,bc336d94-9e51-4e57-b6bf-0d66bba1070a,658e375d-8436-442e-b8af-c62490df4516,68,2023-03-11,206032,False,https://lucas.com/,0.33750054807387064,0.08518090839623005,8,-9.50955749224,Minor,0.35109973495736047,0.0838751253717901,0.3709645075501008,0.28135633837352836,0.6505386918742654,115.5604681433736
136,would,John Summers,away,2ca50e72-a72d-45e0-813c-d4796cf7a875,f8201afe-1f39-485d-82c7-cd9646315eba,33,2020-11-11,255130,False,https://white.com/,0.8796399860018954,0.24819095521011614,2,-3.9359350692352546,Major,0.9582233489971503,0.1603123342453785,0.4439392891756033,0.5975187710101862,0.7559110594087395,146.29127700130226
137,appear,Benjamin Hunter,form,ca355e2e-bc47-41d7-a35c-4bd74fce8f6f,e5be9eb0-0115-4824-9e18-1c5f5fab36a0,95,2020-08-15,165370,False,http://www.johnson.com/,0.278256615638806,0.5580730346176285,4,-5.032727134761297,Major,0.6454429761695638,0.44931922037382577,0.0768854288303984,0.8428496469129624,0.28724503756439457,110.8953635680082
138,eat,Maria Jackson,training,f32edb22-2394-408f-b1ee-e6de9d3aac2b,7e7dea1c-4961-4971-a2df-eca37f889c95,74,2022-09-26,193158,False,http://hunt.com/,0.9512041198605617,0.41617402141032844,7,-0.9584470910627463,Minor,0.1476898359974388,0.5133527379285443,0.13769510782852679,0.6725206037654493,0.28541534130199187,105.51317616405525
139,red,Ryan Gamble,mouth,89f9aa26-c00b-4954-a9f2-d778629e4ff2,c863c14b-b549-41bc-b5ca-2349234ff78c,54,2022-12-24,249345,True,https://www.rice-benitez.com/,0.42156482675873874,0.5961268454100253,11,-7.138058485408055,Major,0.10280452777776283,0.8310467186381858,0.36694994865383235,0.28574838144101755,0.05916258624149073,87.55968801454785
140,similar,Brandy Watson,entire,9b86da7b-6da1-40b7-952d-e1e6e81003c8,8efd071a-5a9c-4117-85ec-03b61bae29db,74,2021-12-18,150565,False,http://carpenter-martin.com/,0.8349109149121212,0.6184183524972732,7,-2.0113988049240126,Major,0.25596822200172986,0.09171356965909339,0.31438544131488155,0.008177405947240923,0.7687249935378188,115.27503342583155
141,agency,Laura Cox,wall,edf94217-4f46-4ef5-85f2-7190627ba804,54ad0dab-1401-4a94-8408-ed190631df9b,51,2020-03-17,252346,True,http://gray-lee.com/,0.4703068362130469,0.7756935396982173,1,-3.92935001835734,Major,0.1734990224420948,0.9105049537274092,0.27868976629981135,0.10749708437120742,0.6522987304190796,78.61456478445207
142,give,Jennifer Weaver,trip,cebc483f-b755-4a0c-8db4-f4f781b0401a,d75c0f87-86dd-4289-b20b-5841263645c5,46,2022-09-16,219521,False,http://www.silva-garrett.com/,0.7490242610828507,0.38037802614654936,0,-6.476790441646835,Minor,0.15286978900592985,0.8167032558555005,0.9605200522649929,0.13393494399231465,0.232220199221017,82.61765414840909
143,oil,Katelyn Anderson,vote,2880b234-c534-493e-a1d9-ef792cac76db,ed1b85aa-e7c9-4e42-82f6-9da329a90d99,28,2022-01-07,269277,True,http://huff.net/,0.05208560824325548,0.9085043776238039,10,-3.6338212199410815,Minor,0.7591523800455705,0.8846297737180074,0.02591334086414321,0.26447289979091326,0.7386865222686355,165.02498095484728
144,result,Russell Rhodes,perform,24511d61-1691-43a9-8af4-39e379392855,92c1fc02-ed49-47c2-8480-c47d964d0e6f,17,2023-01-11,224776,False,https://martin-graham.org/,0.951919692381921,0.2973531325173874,9,-3.7910883686969585,Minor,0.07535327357907684,0.9304719271262749,0.1860480494725999,0.365777639775401,0.8503331015755935,151.85879151181396
145,about,Rachel Moore,argue,0a4b01c9-7c25-4fcb-a705-655042d72ea5,edded846-dfd3-4add-9511-916bc3761378,65,2021-05-17,260888,True,https://english-booker.com/,0.22422216571974818,0.5885251387211029,3,-3.2223554137664054,Minor,0.9512921405795819,0.4148969058190054,0.517745274208392,0.4032540721143585,0.037298246571643046,63.866077789197725
146,protect,Andrew Lucas,national,eda2fbdf-6d58-4b17-a197-125cff8851bf,5b0c1b1e-a416-4df9-bb5f-2b15f377794c,63,2022-11-22,295691,True,https://boyd.net/,0.06861837045276942,0.4288298361404258,11,-2.79071623329291,Minor,0.6279487721183674,0.3964539654702478,0.9135425058131866,0.04524239451126466,0.921470881812757,139.22372229627425
147,them,Cameron Blake,of,8945e8f6-7a44-49fd-9c7f-2ac7540469ae,30226961-78e6-4773-a0a3-4abea2086068,11,2021-12-16,277577,False,http://www.davis-thomas.net/,0.9572856027763683,0.5686294706242332,2,-3.408184596832463,Minor,0.46395306851301954,0.37396148767902004,0.1177609954906752,0.0511576873830083,0.41788498224500537,133.7907848650695
148,tax,Lisa Cook,must,642d4a68-e3e9-4ecd-8007-30507db2ef34,6eafbfee-eb79-443e-bd5e-5e9ed8fd5d4a,96,2022-05-16,190579,False,http://elliott.biz/,0.04025813754076657,0.060230304372540844,4,-1.6166288303748342,Major,0.5637354832878496,0.386166118044595,0.7749644835314882,0.5618168651659436,0.8376048890932553,172.3485516462534
149,spend,Jean Allen,leader,268d1c59-0178-4d46-95db-e1c9c00a9f22,0e9710e8-ca21-4ba2-a40f-bfbe48626ff4,6,2021-12-18,199780,True,https://www.johnson-moore.com/,0.031029998880712117,0.9601087774342991,8,-3.717518963131017,Major,0.5794680897064898,0.08160543721104163,0.7040378112068258,0.36252377594428453,0.9339226105782003,166.68496103493493
150,south,Joshua White,guess,00767f59-2f5a-47ea-9dc0-a97df5b2b6a3,dc171464-475a-4446-8790-00c313c3da5d,14,2023-06-15,227780,False,https://www.moran.com/,0.247283303732877,0.09923357477478822,0,-0.9659629592703212,Major,0.6811334783148337,0.22453875860711592,0.21457042542371974,0.28860169703909566,0.03633984921255551,88.87995529718543
